Retailer,Retailer_ID,Invoice_Date,Region,State,City,Product, Price_per_Unit ,Units_Sold, Total_Sales , Operating_Profit ,Sales_Method
Foot Locker,1185732,2021-11-22,Southeast,Kentucky,Louisville,Womens Athletic Footwear,55,2000,110000,44000,Online
Foot Locker,1185732,2021-11-22,Southeast,Kentucky,Louisville,Mens Apparel,65,1750,113750,39813,Online
Foot Locker,1185732,2021-11-22,Southeast,Kentucky,Louisville,Womens Apparel,70,2750,192500,77000,Online
Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Mens Street Footwear,65,5250,341250,136500,Online
Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Mens Athletic Footwear,55,3250,178750,62563,Online
Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Womens Street Footwear,55,2750,151250,60500,Online
Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Womens Athletic Footwear,50,2250,112500,45000,Online
Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Mens Apparel,60,2250,135000,47250,Online
Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Womens Apparel,65,3250,211250,84500,Online
Foot Locker,1185732,2021-01-20,Southeast,Kentucky,Louisville,Mens Street Footwear,30,7250,217500,87000,Online
Foot Locker,1185732,2021-01-20,Southeast,Kentucky,Louisville,Mens Athletic Footwear,30,5250,157500,55125,Online
Foot Locker,1185732,2021-01-20,Southeast,Kentucky,Louisville,Womens Street Footwear,20,5250,105000,42000,Online
Foot Locker,1185732,2021-01-20,Southeast,Kentucky,Louisville,Womens Athletic Footwear,25,3750,93750,37500,Online
Foot Locker,1185732,2021-01-20,Southeast,Kentucky,Louisville,Mens Apparel,40,4250,170000,59500,Online
Foot Locker,1185732,2021-01-20,Southeast,Kentucky,Louisville,Womens Apparel,30,5250,157500,78750,Online
Foot Locker,1185732,2021-02-18,Southeast,Kentucky,Louisville,Mens Street Footwear,30,7750,232500,93000,Online
Foot Locker,1185732,2021-02-18,Southeast,Kentucky,Louisville,Mens Athletic Footwear,30,4250,127500,44625,Online
Foot Locker,1185732,2021-02-18,Southeast,Kentucky,Louisville,Womens Street Footwear,20,4750,95000,38000,Online
Foot Locker,1185732,2021-02-18,South,Mississippi,Jackson,Womens Athletic Footwear,25,3250,81250,32500,Online
Foot Locker,1185732,2021-02-18,South,Mississippi,Jackson,Mens Apparel,40,4000,160000,56000,Online
Foot Locker,1185732,2021-02-18,South,Mississippi,Jackson,Womens Apparel,25,5000,125000,62500,Online
Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Mens Street Footwear,25,7200,180000,72000,Online
Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Mens Athletic Footwear,25,4000,100000,35000,Online
Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Womens Street Footwear,15,4250,63750,25500,Online
Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Womens Athletic Footwear,20,2750,55000,22000,Online
Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Mens Apparel,35,3250,113750,39813,Online
Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Womens Apparel,25,4250,106250,53125,Online
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Mens Street Footwear,25,6750,168750,67500,Online
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Mens Athletic Footwear,25,3750,93750,32813,Online
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Womens Street Footwear,15,3750,56250,22500,Online
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Womens Athletic Footwear,20,3000,60000,24000,Online
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Mens Apparel,40,3250,130000,45500,Online
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Womens Apparel,30,4750,142500,71250,Online
Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Mens Street Footwear,40,7450,298000,119200,Online
Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Mens Athletic Footwear,40,4500,180000,63000,Online
Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Womens Street Footwear,35,4250,148750,59500,Online
Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Womens Athletic Footwear,35,3750,131250,52500,Online
Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Mens Apparel,45,4000,180000,63000,Online
Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Womens Apparel,50,5000,250000,125000,Online
Foot Locker,1185732,2021-06-18,South,Mississippi,Jackson,Mens Street Footwear,45,7500,337500,135000,Online
Foot Locker,1185732,2021-06-18,South,Mississippi,Jackson,Mens Athletic Footwear,40,5000,200000,70000,Online
Foot Locker,1185732,2021-06-18,South,Mississippi,Jackson,Womens Street Footwear,45,4750,213750,85500,Online
Foot Locker,1185732,2021-06-18,South,Mississippi,Jackson,Womens Athletic Footwear,45,4500,202500,81000,Online
Foot Locker,1185732,2021-06-18,South,Mississippi,Jackson,Mens Apparel,60,4500,270000,94500,Online
Foot Locker,1185732,2021-06-18,South,Mississippi,Jackson,Womens Apparel,65,6250,406250,203125,Online
Foot Locker,1185732,2021-07-16,South,Mississippi,Jackson,Mens Street Footwear,60,8500,510000,204000,Online
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Mens Athletic Footwear,55,6000,330000,115500,Online
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Womens Street Footwear,50,5250,262500,105000,Online
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Womens Athletic Footwear,50,4750,237500,95000,Online
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Mens Apparel,60,5000,300000,105000,Online
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Womens Apparel,65,6750,438750,219375,Online
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Mens Street Footwear,60,8250,495000,198000,Online
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Mens Athletic Footwear,55,6000,330000,115500,Online
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Womens Street Footwear,50,5250,262500,105000,Online
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Womens Athletic Footwear,40,4750,190000,76000,Online
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Mens Apparel,50,4500,225000,78750,Online
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Womens Apparel,55,6250,343750,171875,Online
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Mens Street Footwear,50,7250,362500,145000,Online
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Mens Athletic Footwear,45,5250,236250,82688,Online
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Womens Street Footwear,20,4250,85000,34000,Online
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Womens Athletic Footwear,20,4000,80000,32000,Online
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Mens Apparel,30,4000,120000,42000,Online
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Womens Apparel,35,5000,175000,87500,Online
Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Mens Street Footwear,35,6750,236250,94500,Online
Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Mens Athletic Footwear,25,5000,125000,43750,Online
Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Womens Street Footwear,25,3750,93750,37500,Online
Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Womens Athletic Footwear,25,3500,87500,35000,Online
Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Mens Apparel,35,3500,122500,42875,Online
Sports Direct,1185732,2021-10-18,South,Mississippi,Jackson,Womens Apparel,35,4750,166250,83125,Online
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Mens Street Footwear,30,6250,187500,75000,Online
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Mens Athletic Footwear,20,4500,90000,31500,Online
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Womens Street Footwear,30,3950,118500,47400,Online
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Womens Athletic Footwear,60,4500,270000,108000,Online
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Mens Apparel,75,4250,318750,111563,Online
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Womens Apparel,75,5250,393750,196875,Online
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Mens Street Footwear,70,7750,542500,217000,Online
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Mens Athletic Footwear,60,5750,345000,120750,Online
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Womens Street Footwear,60,5250,315000,126000,Online
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Womens Athletic Footwear,60,4750,285000,114000,Online
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Mens Apparel,70,4750,332500,116375,Online
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Womens Apparel,75,5750,431250,215625,Online
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Mens Street Footwear,25,6500,162500,65000,Online
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Mens Athletic Footwear,25,4500,112500,39375,Online
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Womens Street Footwear,15,4500,67500,27000,Online
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Womens Athletic Footwear,20,3000,60000,24000,Online
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Mens Apparel,35,3500,122500,42875,Online
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Womens Apparel,25,4500,112500,45000,Online
Sports Direct,1197831,2021-02-21,South,Mississippi,Jackson,Mens Street Footwear,25,7000,175000,70000,Online
Sports Direct,1197831,2021-02-21,South,Mississippi,Jackson,Mens Athletic Footwear,25,3500,87500,30625,Online
Sports Direct,1197831,2021-02-21,South,Mississippi,Jackson,Womens Street Footwear,15,4000,60000,24000,Online
Walmart,1197831,2021-02-21,South,Arkansas,Little Rock,Womens Athletic Footwear,20,2500,50000,20000,Online
Walmart,1197831,2021-02-21,South,Arkansas,Little Rock,Mens Apparel,35,3250,113750,39813,Online
Walmart,1197831,2021-02-21,South,Arkansas,Little Rock,Womens Apparel,20,4250,85000,34000,Online
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Mens Street Footwear,20,6450,129000,51600,Online
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Mens Athletic Footwear,20,3250,65000,22750,Online
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Womens Street Footwear,10,3500,35000,14000,Online
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Womens Athletic Footwear,20,2000,40000,16000,Online
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Mens Apparel,35,2500,87500,30625,Online
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Womens Apparel,25,3500,87500,35000,Online
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Mens Street Footwear,25,6000,150000,60000,Online
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Mens Athletic Footwear,25,3000,75000,26250,Online
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Womens Street Footwear,15,3000,45000,18000,Online
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Womens Athletic Footwear,20,2250,45000,18000,Online
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Mens Apparel,40,2500,100000,35000,Online
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Womens Apparel,30,4000,120000,48000,Online
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Mens Street Footwear,40,6700,268000,107200,Online
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Mens Athletic Footwear,40,3750,150000,52500,Online
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Womens Street Footwear,35,3500,122500,49000,Online
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Womens Athletic Footwear,35,3000,105000,42000,Online
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Mens Apparel,45,3250,146250,51188,Online
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Womens Apparel,45,4250,191250,76500,Online
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Mens Street Footwear,40,6750,270000,108000,Online
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Mens Athletic Footwear,35,4250,148750,52063,Online
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Womens Street Footwear,40,4000,160000,64000,Online
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Womens Athletic Footwear,40,3750,150000,60000,Online
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Mens Apparel,55,3750,206250,72188,Online
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Womens Apparel,60,5500,330000,132000,Online
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Mens Street Footwear,55,7750,426250,170500,Online
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Mens Athletic Footwear,50,5250,262500,91875,Online
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Womens Street Footwear,45,4500,202500,81000,Online
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Womens Athletic Footwear,45,4000,180000,72000,Online
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Mens Apparel,60,4250,255000,89250,Online
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Womens Apparel,65,6000,390000,156000,Online
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Mens Street Footwear,60,7500,450000,180000,Online
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Mens Athletic Footwear,55,5250,288750,101063,Online
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Womens Street Footwear,50,4500,225000,90000,Online
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Womens Athletic Footwear,40,4000,160000,64000,Online
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Mens Apparel,50,3750,187500,65625,Online
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Womens Apparel,55,5500,302500,121000,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Mens Street Footwear,50,6500,325000,130000,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Mens Athletic Footwear,40,4500,180000,63000,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Womens Street Footwear,15,3500,52500,21000,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Womens Athletic Footwear,15,3250,48750,19500,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Mens Apparel,25,3250,81250,28438,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Womens Apparel,30,4250,127500,51000,Online
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Mens Street Footwear,30,6000,180000,72000,Online
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Mens Athletic Footwear,20,4250,85000,29750,Online
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Womens Street Footwear,20,3000,60000,24000,Online
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Womens Athletic Footwear,20,2750,55000,22000,Online
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Mens Apparel,30,2750,82500,28875,Online
West Gear,1197831,2021-10-21,South,Arkansas,Little Rock,Womens Apparel,30,4000,120000,48000,Online
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Mens Street Footwear,25,5500,137500,55000,Online
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Mens Athletic Footwear,15,3750,56250,19688,Online
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Womens Street Footwear,25,3200,80000,32000,Online
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Womens Athletic Footwear,55,3750,206250,82500,Online
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Mens Apparel,75,3500,262500,91875,Online
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Womens Apparel,75,4500,337500,135000,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Mens Street Footwear,70,7000,490000,196000,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Mens Athletic Footwear,60,5000,300000,105000,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Womens Street Footwear,60,4500,270000,108000,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Womens Athletic Footwear,60,4000,240000,96000,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Mens Apparel,70,4000,280000,98000,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Womens Apparel,75,5000,375000,150000,Online
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Mens Street Footwear,25,5750,143750,57500,Online
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Mens Athletic Footwear,25,3750,93750,32813,Online
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Womens Street Footwear,15,3750,56250,22500,Online
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Womens Athletic Footwear,20,2250,45000,18000,Online
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Mens Apparel,35,2750,96250,33688,Online
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Womens Apparel,25,3750,93750,37500,Online
West Gear,1197831,2021-02-21,South,Arkansas,Little Rock,Mens Street Footwear,25,6250,156250,62500,Online
West Gear,1197831,2021-02-21,South,Arkansas,Little Rock,Mens Athletic Footwear,25,2750,68750,24063,Online
West Gear,1197831,2021-02-21,South,Arkansas,Little Rock,Womens Street Footwear,15,3250,48750,19500,Online
West Gear,1197831,2021-02-21,South,Oklahoma,Oklahoma City,Womens Athletic Footwear,20,1750,35000,14000,Online
West Gear,1197831,2021-02-21,South,Oklahoma,Oklahoma City,Mens Apparel,35,2500,87500,30625,Online
West Gear,1197831,2021-02-21,South,Oklahoma,Oklahoma City,Womens Apparel,20,3500,70000,28000,Online
West Gear,1197831,2021-03-19,South,Oklahoma,Oklahoma City,Mens Street Footwear,20,5700,114000,45600,Online
West Gear,1197831,2021-03-19,South,Oklahoma,Oklahoma City,Mens Athletic Footwear,20,2500,50000,17500,Online
West Gear,1197831,2021-03-19,South,Oklahoma,Oklahoma City,Womens Street Footwear,10,2750,27500,11000,Online
West Gear,1197831,2021-03-19,South,Oklahoma,Oklahoma City,Womens Athletic Footwear,20,1250,25000,10000,Online
West Gear,1197831,2021-03-19,South,Oklahoma,Oklahoma City,Mens Apparel,35,1750,61250,21438,Online
West Gear,1197831,2021-03-19,South,Oklahoma,Oklahoma City,Womens Apparel,25,2750,68750,27500,Online
West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Mens Street Footwear,25,5250,131250,52500,Online
West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Mens Athletic Footwear,25,2250,56250,19688,Online
West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Womens Street Footwear,15,2250,33750,13500,Online
West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Womens Athletic Footwear,20,1500,30000,12000,Online
West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Mens Apparel,40,1750,70000,24500,Online
